work_id,work_name,work_type,district,lat,lon,sanctioned_amount,expenditure,physical_progress_pct,financial_progress_pct,start_date,end_date,actual_end_date,num_payment_txns,max_single_txn_pct_of_sanctioned,vendor_id,is_fraud_label
WRK00426,Water Supply at District_3 Sector 33,Water Supply,District_3,20.847804411270527,78.87640701761393,3236799.88,2670281.76,82.6,82.5,2023-07-27,2024-02-27,,2,11.6,VEND_030,0
WRK00427,Water Supply at District_2 Sector 38,Water Supply,District_2,21.80850121571273,79.78818751836882,453586.36,246604.61,56.0,57.2,2023-10-12,2024-06-28,,11,11.3,VEND_001,0
WRK00428,Road Construction at District_10 Sector 38,Road Construction,District_10,22.652753308218994,80.61886163348667,5638728.42,5686832.36,100.0,100.0,2023-05-18,2024-02-02,2024-02-06,7,38.5,VEND_010,0
WRK00429,Community Hall at District_4 Sector 8,Community Hall,District_4,22.094883395128335,80.07769371958236,5227704.57,4160393.09,70.5,81.1,2024-02-12,2024-05-17,,5,10.6,VEND_027,0
WRK00430,Community Hall at District_6 Sector 16,Community Hall,District_6,20.005045076757355,77.96883854082769,9043634.42,3751944.11,50.8,40.6,2023-08-05,2023-11-17,,3,14.1,VEND_028,0
WRK00431,Water Supply at District_6 Sector 20,Water Supply,District_6,20.0132658840039,77.96284397962228,2634636.05,2015533.3,79.3,78.6,2023-07-13,2024-07-28,,11,27.9,VEND_054,0
WRK00432,School Building at District_7 Sector 31,School Building,District_7,20.013417949400925,78.03626620315733,5760080.68,2945168.81,58.0,51.6,2024-05-05,2024-12-08,,12,14.4,VEND_011,0
WRK00433,Road Construction at District_8 Sector 7,Road Construction,District_8,20.570823831060448,78.68182126061708,966106.39,669239.98,70.7,72.0,2023-12-05,2024-11-15,,12,19.5,VEND_026,1
WRK00434,Community Hall at District_6 Sector 8,Community Hall,District_6,20.056474115647397,77.9839232107673,950730.83,558981.98,58.5,57.2,2023-10-23,2024-03-03,,2,5.0,VEND_005,0
WRK00435,School Building at District_10 Sector 35,School Building,District_10,22.66094287538586,80.74499129160641,515761.7,302868.42,59.6,58.7,2023-12-10,2024-09-20,,3,18.1,VEND_056,0
WRK00436,Drainage at District_10 Sector 28,Drainage,District_10,22.63848699262007,80.64746680503835,4594660.09,3315365.89,70.0,74.0,2023-04-13,2023-11-26,,8,13.9,VEND_042,0
WRK00437,School Building at District_7 Sector 14,School Building,District_7,19.950651012210198,77.97268378207437,2484375.67,2105122.44,71.0,83.9,2024-03-20,2024-10-08,,6,10.1,VEND_008,0
WRK00438,Drainage at District_11 Sector 27,Drainage,District_11,20.980043756183854,78.91000026541091,649928.71,402660.85,58.2,63.4,2023-06-11,2023-11-17,,10,11.5,VEND_004,0
WRK00439,Anganwadi Center at District_3 Sector 23,Anganwadi Center,District_3,20.901578283364493,78.8825807824469,2623536.16,1923477.52,71.3,71.8,2023-11-13,2024-05-10,,14,20.1,VEND_031,0
WRK00440,Bridge at District_2 Sector 30,Bridge,District_2,21.71371825874277,79.64447559674403,5164021.28,8215454.000704333,87.8,100.0,2023-01-20,2023-08-18,,6,24.5,VEND_035,1
WRK00441,Road Construction at District_12 Sector 28,Road Construction,District_12,20.901263141554917,78.92713381732803,3099720.57,1396927.94,55.8,45.1,2023-11-27,2024-07-21,,6,14.3,VEND_032,0
WRK00442,Drainage at District_10 Sector 8,Drainage,District_10,22.680665817875585,80.69912830515256,5577570.36,1859027.3,17.9,32.9,2023-11-19,2024-04-04,,8,6.2,VEND_023,0
WRK00443,Bridge at District_1 Sector 9,Bridge,District_1,21.273486188225426,79.17070931965822,3000839.77,1650912.36,55.9,54.0,2023-01-25,2023-10-26,,9,6.8,VEND_037,0
WRK00444,Anganwadi Center at District_3 Sector 7,Anganwadi Center,District_3,20.859419997440394,78.81927593729549,12293365.6,6440803.85,44.6,54.2,2023-09-18,2024-03-01,,11,10.0,VEND_034,0
WRK00445,Bridge at District_3 Sector 13,Bridge,District_3,20.8978395086552,78.94340883898634,959125.28,463067.15,50.2,50.4,2023-10-18,2024-01-25,,4,40.4,VEND_055,0
WRK00446,Water Supply at District_7 Sector 7,Water Supply,District_7,20.060587445359808,77.92670542524833,3014851.88,1412835.56,60.5,47.8,2023-06-01,2024-06-08,,12,25.1,VEND_012,1
WRK00447,Irrigation Canal at District_4 Sector 24,Irrigation Canal,District_4,22.055027988021546,80.08337016696142,4257748.68,1791432.91,41.2,42.7,2023-08-15,2023-11-15,,10,9.6,VEND_055,0
WRK00448,Anganwadi Center at District_3 Sector 18,Anganwadi Center,District_3,20.92891990990084,78.92614976641237,2272686.48,1418830.93,70.4,65.4,2023-09-18,2024-07-09,,10,16.5,VEND_041,0
WRK00449,Drainage at District_8 Sector 20,Drainage,District_8,20.591407060050653,78.65896689048596,5329447.11,1893606.82,43.0,36.3,2023-02-08,2023-07-11,,13,26.1,VEND_029,0
WRK00450,Anganwadi Center at District_8 Sector 13,Anganwadi Center,District_8,20.57771602219734,78.4958879378185,3098891.81,2632561.33,68.7,85.5,2023-08-22,2024-06-02,,7,10.4,VEND_031,0
WRK00451,Road Construction at District_1 Sector 35,Road Construction,District_1,21.16122964379948,79.22502322624926,531198.79,462000.99,88.9,89.8,2023-06-04,2024-03-10,,9,22.8,VEND_008,0
WRK00452,Bridge at District_3 Sector 39,Bridge,District_3,20.94139691337236,78.90935709933852,461446.17,432429.8,87.5,97.0,2023-03-17,2024-04-19,,10,30.6,VEND_053,0
WRK00453,Water Supply at District_6 Sector 7,Water Supply,District_6,20.086571437551616,78.02681507161041,2343356.92,1271126.34,70.1,56.8,2023-01-29,2023-10-16,,9,23.7,VEND_054,0
WRK00454,Water Supply at District_4 Sector 14,Water Supply,District_4,22.062154506361747,80.09193852844095,555893.79,391397.42,72.1,71.9,2023-01-21,2023-08-09,,7,11.7,VEND_056,0
WRK00455,Irrigation Canal at District_7 Sector 17,Irrigation Canal,District_7,20.056155105513046,78.10325121288504,8747558.7,6168263.12,77.2,69.9,2023-02-22,2023-09-08,,7,22.5,VEND_051,0
WRK00456,Road Construction at District_12 Sector 15,Road Construction,District_12,20.90629180276104,78.8795267223744,3171700.4,2196940.39,71.8,70.4,2024-02-20,2024-08-18,,7,5.0,VEND_002,0
WRK00457,Road Construction at District_7 Sector 33,Road Construction,District_7,20.00740894389357,78.02808309039014,6154562.75,4874041.39,76.7,78.3,2023-04-26,2024-01-15,,11,5.6,VEND_051,0
WRK00458,Drainage at District_2 Sector 37,Drainage,District_2,21.813781839116455,79.77527115589191,885876.57,504102.48,63.7,59.2,2023-07-31,2024-05-05,,2,30.8,VEND_048,0
WRK00459,Anganwadi Center at District_10 Sector 18,Anganwadi Center,District_10,22.70248703327223,80.6553633895381,476708.46,247879.13,51.1,54.5,2023-02-23,2023-10-04,,10,5.0,VEND_047,0
WRK00460,Irrigation Canal at District_12 Sector 28,Irrigation Canal,District_12,20.915102057755014,78.93904657890546,9097520.75,8678930.73,98.5,100.0,2023-06-15,2024-02-08,2024-03-27,4,14.9,VEND_037,0
WRK00461,Irrigation Canal at District_1 Sector 6,Irrigation Canal,District_1,21.161162442319682,79.25467672941082,1217472.21,137485.63,12.5,11.6,2023-06-15,2023-10-07,,13,28.2,VEND_006,0
WRK00462,Water Supply at District_12 Sector 20,Water Supply,District_12,20.94102996474988,78.96260217818494,962376.06,737968.35,79.3,73.1,2023-01-02,2023-09-12,,9,8.8,VEND_008,0
WRK00463,Water Supply at District_11 Sector 37,Water Supply,District_11,20.918803676584787,78.8095881222498,2932852.27,1081543.9,44.8,36.4,2023-07-03,2023-12-17,,3,30.2,VEND_003,0
WRK00464,Bridge at District_9 Sector 14,Bridge,District_9,20.35475770406563,78.26346437623994,5260525.75,2888871.91,57.2,57.8,2023-01-03,2024-01-29,,8,9.5,VEND_004,0
WRK00465,Drainage at District_2 Sector 5,Drainage,District_2,21.789088327772642,79.78523597636399,2715611.97,1691576.46,51.5,61.2,2024-03-23,2025-02-06,,9,19.5,VEND_058,0
WRK00466,Water Supply at District_9 Sector 39,Water Supply,District_9,20.361942494233674,78.30195225427822,928652.33,389892.44,51.3,43.4,2023-09-29,2024-07-29,,4,21.0,VEND_004,0
WRK00467,Anganwadi Center at District_5 Sector 24,Anganwadi Center,District_5,22.765236584991076,80.65120808313826,9225501.41,6877394.0,71.1,74.9,2023-08-14,2023-12-25,,14,20.0,VEND_003,0
WRK00468,School Building at District_5 Sector 14,School Building,District_5,22.75378528124132,80.81559155628214,849382.43,818603.76,97.1,100.0,2023-10-08,2024-05-19,,3,20.4,VEND_012,0
WRK00469,Bridge at District_2 Sector 25,Bridge,District_2,21.78100490879457,79.78699617302725,1002513.36,689392.43,65.2,71.6,2023-07-22,2024-06-11,,11,25.9,VEND_034,0
WRK00470,Bridge at District_4 Sector 4,Bridge,District_4,22.064610106841567,80.13269931161174,10303806.33,5863430.15,63.3,59.3,2023-05-11,2024-05-02,,10,24.8,VEND_029,0
WRK00471,Road Construction at District_8 Sector 13,Road Construction,District_8,20.604069391821255,78.55317010911948,3094770.79,1548732.25,54.2,51.6,2024-01-11,2025-02-13,,9,24.6,VEND_035,0
WRK00472,Bridge at District_5 Sector 24,Bridge,District_5,22.690896053532573,80.55651899875726,963940.46,805697.19,67.3,79.9,2023-01-25,2024-01-26,,13,20.0,VEND_049,0
WRK00473,Drainage at District_11 Sector 8,Drainage,District_11,20.89583336865017,78.9023313421397,11598420.01,6368522.21,52.1,56.0,2023-10-16,2024-08-31,,4,5.0,VEND_023,0
WRK00474,Bridge at District_12 Sector 37,Bridge,District_12,20.980814087678183,78.90883938188816,4767828.23,2526761.16,43.0,51.1,2023-10-05,2024-06-07,,9,27.3,VEND_045,0
WRK00475,Irrigation Canal at District_12 Sector 15,Irrigation Canal,District_12,20.85217520932118,79.002988294967,846279.47,206893.57,30.2,24.9,2023-05-12,2024-03-26,,9,19.2,VEND_038,0
WRK00476,Anganwadi Center at District_1 Sector 22,Anganwadi Center,District_1,21.219265179330133,79.14613860627627,10127077.37,8069487.11,80.1,80.9,2023-05-21,2024-06-22,,5,21.1,VEND_003,0
WRK00477,Anganwadi Center at District_1 Sector 10,Anganwadi Center,District_1,21.228510045195605,79.27063039503182,2792729.02,1380469.59,53.0,51.2,2023-02-13,2024-02-02,,13,15.2,VEND_055,0
WRK00478,Water Supply at District_10 Sector 11,Water Supply,District_10,22.617441112047224,80.68825246481127,923378.07,388979.17,38.3,41.3,2024-01-07,2024-08-22,,4,14.5,VEND_049,0
WRK00479,School Building at District_3 Sector 30,School Building,District_3,20.864300245138264,78.86086330442014,5456074.34,3785341.6,83.5,67.7,2024-03-10,2025-02-26,,5,23.9,VEND_013,0
WRK00480,Anganwadi Center at District_6 Sector 17,Anganwadi Center,District_6,20.002446241234008,77.9862345393819,6260894.25,1787105.28,33.3,28.9,2023-11-22,2024-05-21,,14,13.7,VEND_039,0
WRK00481,Road Construction at District_1 Sector 20,Road Construction,District_1,21.216792283644292,79.16318675549289,3189790.56,2734931.8,80.8,87.4,2024-03-18,2024-08-28,,7,21.4,VEND_059,0
WRK00482,Road Construction at District_10 Sector 28,Road Construction,District_10,22.752726684827103,80.71624388122035,2319534.68,2254382.82,99.2,100.0,2023-12-07,2024-10-20,2024-11-26,12,24.9,VEND_057,0
WRK00483,School Building at District_3 Sector 39,School Building,District_3,20.91195793422886,78.9261599723635,895380.48,599846.41,75.6,67.8,2023-07-21,2024-03-08,,12,5.0,VEND_008,0
WRK00484,Irrigation Canal at District_6 Sector 6,Irrigation Canal,District_6,20.043624925107153,78.055417378894,2859796.32,1046150.39,51.8,37.0,2023-02-18,2023-05-31,,11,15.6,VEND_024,0
WRK00485,Irrigation Canal at District_9 Sector 29,Irrigation Canal,District_9,20.319143556768573,78.25025963814277,1209056.46,761749.91,72.6,65.0,2024-03-24,2024-09-12,,11,37.7,VEND_020,0
WRK00486,Bridge at District_1 Sector 26,Bridge,District_1,21.216946926123104,79.32137360221688,9923973.17,5161745.08,50.2,49.9,2024-05-14,2025-01-10,,3,12.3,VEND_018,0
WRK00487,Community Hall at District_10 Sector 33,Community Hall,District_10,22.759577540632506,80.7756071779061,10214570.32,6817598.53,58.8,69.6,2024-02-10,2024-11-29,,8,9.7,VEND_003,0
WRK00488,Drainage at District_12 Sector 14,Drainage,District_12,20.898678502262964,78.95362666823551,604675.46,177315.2,26.4,28.4,2023-01-01,2023-11-16,,7,13.5,VEND_040,0
WRK00489,Road Construction at District_6 Sector 8,Road Construction,District_6,20.081392698434705,78.10112947023325,443638.1,356835.83,76.2,79.3,2024-04-23,2025-05-06,,7,36.9,VEND_038,0
WRK00490,Community Hall at District_9 Sector 4,Community Hall,District_9,20.33978605404403,78.34461866872557,413800.56,291706.88,68.8,70.4,2023-06-09,2024-05-15,,10,19.2,VEND_039,0
WRK00491,Irrigation Canal at District_1 Sector 2,Irrigation Canal,District_1,21.271700914236977,79.22521037592672,8641457.12,7154146.6,70.9,78.9,2024-04-05,2024-09-06,,11,20.0,VEND_024,0
WRK00492,Anganwadi Center at District_5 Sector 26,Anganwadi Center,District_5,22.69712151187973,80.67853543147262,1240262.49,1011849.92,67.8,83.1,2024-02-14,2024-06-27,,13,39.9,VEND_050,0
WRK00493,Water Supply at District_4 Sector 5,Water Supply,District_4,22.100266150331358,80.18909481129324,9531297.8,5598219.75,63.7,58.7,2023-04-24,2023-07-30,,9,19.9,VEND_021,0
WRK00494,Irrigation Canal at District_11 Sector 13,Irrigation Canal,District_11,20.884168859746907,78.88746087329112,1192983.41,550687.06,51.7,46.3,2023-03-21,2023-12-19,,11,31.5,VEND_013,0
WRK00495,Irrigation Canal at District_12 Sector 36,Irrigation Canal,District_12,20.853469822265524,78.88662437390424,542548.26,137952.7,32.6,26.0,2023-11-13,2024-06-27,,13,24.4,VEND_009,0
WRK00496,Bridge at District_3 Sector 12,Bridge,District_3,20.958784270161548,78.8118457202883,12207159.26,8640653.72,79.6,69.0,2024-02-12,2024-10-19,,7,31.6,VEND_029,0
WRK00497,Community Hall at District_5 Sector 25,Community Hall,District_5,22.64573823544289,80.72527480221042,549608.15,355198.89,54.3,61.7,2023-08-06,2024-05-07,,11,26.1,VEND_008,0
WRK00498,Anganwadi Center at District_6 Sector 27,Anganwadi Center,District_6,19.939461321123744,78.04714778780549,888048.71,610562.87,64.2,69.9,2023-04-25,2024-02-14,,21,46.476143911800705,VEND_016,1
WRK00499,School Building at District_12 Sector 35,School Building,District_12,20.82462594001106,78.91576710088934,1266373.04,501266.94,46.2,40.8,2024-01-13,2024-06-27,,9,23.2,VEND_048,0
WRK00500,Community Hall at District_1 Sector 28,Community Hall,District_1,21.13350544887797,79.23638930751551,2160202.84,842173.08,50.8,38.0,2023-02-23,2024-03-23,,8,21.6,VEND_036,0
WRK00501,Anganwadi Center at District_4 Sector 31,Anganwadi Center,District_4,22.187888323334043,80.04851987025576,5421649.54,5275052.729490463,18.557760510406514,97.29608471687497,2023-02-04,2023-08-04,,9,25.6,VEND_034,1
WRK00502,Anganwadi Center at District_1 Sector 35,Anganwadi Center,District_1,21.19299622793875,79.15123818441238,2517152.09,2348278.43,94.5,97.5,2023-04-01,2023-05-31,,5,15.2,VEND_032,1
WRK00503,Water Supply at District_7 Sector 26,Water Supply,District_7,20.013459289441382,77.94694039053323,2536439.74,1858030.46,82.7,74.8,2023-05-28,2024-04-01,,14,20.2,VEND_052,0
WRK00504,Bridge at District_3 Sector 1,Bridge,District_3,20.93979359940111,78.99543951792285,2085922.88,1023717.3,50.6,48.5,2023-11-13,2024-06-27,,14,14.6,VEND_021,0
WRK00505,Irrigation Canal at District_9 Sector 27,Irrigation Canal,District_9,20.269965168611535,78.32949804226814,5053183.9,1813713.72,55.1,37.3,2023-12-29,2024-05-22,,7,20.7,VEND_007,0
WRK00506,Water Supply at District_9 Sector 17,Water Supply,District_9,20.23873346592087,78.30855569492655,599242.85,303832.59,65.2,52.9,2023-11-12,2024-10-10,,14,16.0,VEND_059,0
WRK00507,Bridge at District_11 Sector 30,Bridge,District_11,20.940604810634227,78.85062411100758,2360926.29,1266116.57,48.9,55.7,2024-04-25,2024-09-24,,12,24.6,VEND_031,0
WRK00508,School Building at District_1 Sector 24,School Building,District_1,21.198127345750834,79.16404572605558,2870051.2,2110965.97,68.3,71.2,2024-04-19,2024-10-05,,14,5.0,VEND_041,0
WRK00509,Community Hall at District_5 Sector 15,Community Hall,District_5,22.706628485494782,80.71854941124698,2206144.26,1762523.02,63.7,77.1,2024-05-08,2025-02-01,,8,23.4,VEND_045,0
WRK00510,Drainage at District_8 Sector 21,Drainage,District_8,20.59209893856266,78.62802641376364,2244096.48,1514364.42,68.3,70.3,2024-04-26,2024-06-25,,5,6.6,VEND_010,1
WRK00511,Road Construction at District_9 Sector 30,Road Construction,District_9,20.42446270845117,78.32237103556011,1227044.37,1008132.17,75.2,85.9,2023-10-23,2024-02-06,,14,22.0,VEND_006,0
WRK00512,Drainage at District_5 Sector 5,Drainage,District_5,22.621809265433903,80.73105987797265,11080436.21,7822604.72,73.1,69.3,2023-09-29,2024-08-23,,10,23.9,VEND_031,0
WRK00513,Bridge at District_10 Sector 35,Bridge,District_10,22.64725788328407,80.67239868659203,11816935.27,9635765.82,80.7,79.2,2023-06-15,2023-10-02,,12,21.7,VEND_059,1
WRK00514,Water Supply at District_4 Sector 24,Water Supply,District_4,22.123057319567994,80.11601458420036,12432002.1,8850645.93,70.8,68.1,2023-03-10,2024-01-05,,13,26.3,VEND_004,0
WRK00515,Bridge at District_11 Sector 38,Bridge,District_11,20.83694381343264,78.88919138883391,1193876.36,945200.04,74.4,81.8,2023-06-03,2024-06-05,,14,34.5,VEND_003,0
WRK00516,Bridge at District_12 Sector 27,Bridge,District_12,20.894639441552386,78.89486430266626,588221.45,587822.01,100.0,100.0,2023-04-08,2023-08-02,2023-08-16,5,15.2,VEND_005,0
WRK00517,Anganwadi Center at District_3 Sector 39,Anganwadi Center,District_3,20.680544270756755,78.93370116011582,11081535.48,1962124.73,9.6,17.1,2023-06-29,2024-04-13,,6,5.0,VEND_032,0
WRK00518,Bridge at District_4 Sector 34,Bridge,District_4,22.11819435019108,80.12924138185298,5809818.2,5789483.73,100.0,100.0,2023-10-02,2023-12-01,,3,11.5,VEND_006,1
WRK00519,Drainage at District_9 Sector 31,Drainage,District_9,20.31967079025903,78.22848733583788,10315133.16,5222043.0,54.0,52.7,2024-01-15,2024-12-24,,13,20.1,VEND_039,0
WRK00520,Irrigation Canal at District_7 Sector 29,Irrigation Canal,District_7,20.01221208716153,77.98678281513672,10069659.04,6614587.44,63.1,65.6,2024-02-04,2024-11-07,,6,25.2,VEND_046,0
WRK00521,School Building at District_10 Sector 12,School Building,District_10,22.7014127685755,80.684803266174,418673.28,151474.97,32.1,35.1,2023-11-19,2024-09-14,,5,14.7,VEND_020,0
WRK00522,School Building at District_5 Sector 10,School Building,District_5,22.656244517890265,80.65031575400786,2901147.74,2873377.32,92.4,97.2,2023-02-27,2023-07-20,,11,16.5,VEND_031,0
WRK00523,Water Supply at District_10 Sector 19,Water Supply,District_10,22.732945529224043,80.81005515693774,5633410.72,2142715.54,52.8,38.0,2023-11-07,2024-07-24,,13,26.0,VEND_017,0
WRK00524,Anganwadi Center at District_5 Sector 31,Anganwadi Center,District_5,22.711343650900638,80.75064068525977,1031137.68,554328.89,49.1,56.0,2023-02-22,2024-02-22,,14,45.7,VEND_050,0
WRK00525,Road Construction at District_11 Sector 24,Road Construction,District_11,20.89960445049376,78.87687085929717,605194.84,439261.47,68.0,74.4,2024-02-25,2024-11-21,,8,21.5,VEND_017,0
WRK00526,Community Hall at District_8 Sector 12,Community Hall,District_8,20.572827483634832,78.65736888408999,6065657.29,4710752.26,65.6,76.6,2023-08-23,2024-06-29,,9,5.0,VEND_028,0
WRK00527,Road Construction at District_2 Sector 31,Road Construction,District_2,21.710913375044946,79.85672662243486,444100.57,353661.35,76.7,81.9,2023-01-11,2023-11-17,,8,5.0,VEND_022,0
WRK00528,Water Supply at District_6 Sector 34,Water Supply,District_6,19.993508991416373,78.01940684616541,610690.57,495480.75,88.0,81.0,2024-04-25,2024-08-19,,8,18.1,VEND_042,0
WRK00529,School Building at District_10 Sector 19,School Building,District_10,22.820562201981982,80.72832043386988,415282.35,252790.75,58.1,59.1,2023-04-13,2024-03-26,,12,19.0,VEND_033,0
WRK00530,Bridge at District_8 Sector 24,Bridge,District_8,20.629256972873055,78.59728259674328,6402930.98,4519025.05,71.3,72.3,2023-10-11,2024-02-10,,9,14.0,VEND_053,0
WRK00531,Drainage at District_10 Sector 32,Drainage,District_10,22.640806606868,80.67410999986511,8046672.87,5323716.89,75.7,68.4,2023-03-11,2024-01-26,,8,31.3,VEND_038,0
WRK00532,Bridge at District_11 Sector 16,Bridge,District_11,20.95624664178523,78.85033364366377,477358.42,286678.25,60.0,61.7,2023-10-26,2024-04-10,,9,15.3,VEND_057,0
WRK00533,Bridge at District_11 Sector 15,Bridge,District_11,20.955891720027484,78.88445466639638,6040289.0,3531460.81,62.0,57.5,2024-03-22,2024-07-01,,8,24.7,VEND_054,0
WRK00534,Bridge at District_5 Sector 13,Bridge,District_5,22.73855181083799,80.67934450236017,2537783.16,1974102.82,73.8,76.5,2023-04-16,2024-01-29,,6,21.5,VEND_005,0
WRK00535,Anganwadi Center at District_2 Sector 16,Anganwadi Center,District_2,21.825383088444436,79.84826710561214,2300816.84,1074650.62,54.2,45.4,2023-02-07,2024-01-02,,5,11.9,VEND_044,0
WRK00536,Water Supply at District_7 Sector 22,Water Supply,District_7,20.046318837391663,77.9614660370164,11778482.55,6021235.59,53.4,51.1,2023-07-01,2024-01-13,,3,34.4,VEND_037,0
WRK00537,Irrigation Canal at District_5 Sector 38,Irrigation Canal,District_5,22.772305205497155,80.72848539407613,4945037.77,4617187.75,86.5,91.6,2023-09-25,2024-10-13,,10,17.3,VEND_058,0
WRK00538,Road Construction at District_7 Sector 20,Road Construction,District_7,20.05684343167253,78.06576183143721,1230618.67,566189.0,44.3,48.1,2023-06-28,2024-06-05,,3,17.1,VEND_058,0
WRK00539,Water Supply at District_11 Sector 7,Water Supply,District_11,21.000890468580295,78.90886150726341,5758098.49,3038991.29,65.4,55.2,2024-04-05,2024-07-07,,14,13.5,VEND_031,0
WRK00540,Community Hall at District_9 Sector 5,Community Hall,District_9,20.356602568360536,78.28189044329724,8664630.25,7784027.39,80.7,93.1,2023-11-18,2024-11-14,,11,29.0,VEND_013,0
WRK00541,Water Supply at District_3 Sector 17,Water Supply,District_3,20.985297013935437,78.99991444916708,1297045.23,822944.88,60.7,65.3,2023-07-03,2024-06-28,,12,24.5,VEND_048,0
WRK00542,Drainage at District_1 Sector 34,Drainage,District_1,21.1918932746678,79.20677129926229,4240192.83,2518484.04,66.1,59.1,2023-06-08,2023-11-27,,2,36.2,VEND_016,0
WRK00543,School Building at District_1 Sector 16,School Building,District_1,21.1923224838915,79.22640093398473,602046.2,414838.18,67.8,71.4,2023-02-24,2024-02-23,,14,37.1,VEND_057,0
WRK00544,School Building at District_11 Sector 32,School Building,District_11,20.837026439781194,78.8521423586096,2170587.71,1643617.63,76.8,78.2,2023-06-16,2024-06-24,,3,17.6,VEND_042,0
WRK00545,Community Hall at District_8 Sector 32,Community Hall,District_8,20.54193448976387,78.54392169693611,895947.14,537365.21,77.2,62.5,2023-03-28,2023-07-06,,10,5.0,VEND_007,0
WRK00546,Drainage at District_3 Sector 3,Drainage,District_3,20.94216724459625,78.85557076876216,858240.31,212711.35,19.5,25.1,2023-01-26,2023-11-03,,7,24.3,VEND_002,0
WRK00547,Water Supply at District_8 Sector 6,Water Supply,District_8,20.55441568618359,78.63902705547481,611182.51,292028.65,56.8,45.6,2023-05-15,2024-04-27,,2,39.1,VEND_056,0
WRK00548,Irrigation Canal at District_8 Sector 34,Irrigation Canal,District_8,20.595750509953163,78.60605189698317,638012.56,411279.81,68.5,66.9,2023-10-07,2024-05-11,,8,20.0,VEND_014,0
WRK00549,Irrigation Canal at District_1 Sector 12,Irrigation Canal,District_1,21.172311742308192,79.12989520019786,833156.41,532835.82,60.9,66.5,2023-05-04,2023-11-08,,3,18.4,VEND_019,0
WRK00550,School Building at District_9 Sector 7,School Building,District_9,20.2752087373094,78.19380625400558,1278444.3,631645.95,58.7,51.0,2023-11-23,2024-04-20,,11,36.1,VEND_028,0
WRK00551,School Building at District_8 Sector 14,School Building,District_8,20.611255836351923,78.59733285188766,4815895.03,474780.58,5.3,9.6,2024-01-02,2025-01-10,,4,18.1,VEND_050,0
WRK00552,Bridge at District_6 Sector 23,Bridge,District_6,20.03522882085288,78.03816694237658,400986.49,211592.1,45.4,53.6,2023-06-01,2024-06-13,,4,18.3,VEND_051,0
WRK00553,Community Hall at District_8 Sector 39,Community Hall,District_8,20.592664168493574,78.63067927580056,6452452.35,3947050.67,66.8,61.6,2023-07-17,2024-02-23,,4,23.5,VEND_035,0
WRK00554,Anganwadi Center at District_5 Sector 29,Anganwadi Center,District_5,22.719490336026926,80.68491596119345,1063908.2,755387.24,75.9,69.4,2023-07-13,2024-06-18,,2,19.4,VEND_042,0
WRK00555,Drainage at District_8 Sector 6,Drainage,District_8,20.63882827758558,78.59701269105197,4487096.26,3709114.74,81.6,80.3,2023-09-26,2024-05-23,,9,8.0,VEND_057,0
WRK00556,Road Construction at District_12 Sector 2,Road Construction,District_12,20.93222570443411,78.87315654335647,2846693.29,4645794.657859993,87.0,100.0,2023-07-13,2024-02-10,,8,25.0,VEND_054,1
WRK00557,School Building at District_3 Sector 6,School Building,District_3,20.93219963392656,78.93596376184603,448873.32,147577.84,43.3,32.7,2023-09-27,2024-05-09,,2,20.8,VEND_039,0
WRK00558,Drainage at District_2 Sector 14,Drainage,District_2,21.755286399792322,79.90259063779695,2542186.7,589430.57,20.9,23.8,2023-08-19,2024-08-24,,7,6.3,VEND_037,0
WRK00559,Drainage at District_6 Sector 4,Drainage,District_6,20.09060169455394,77.96571466894635,5600181.67,2931444.24,58.3,54.1,2023-01-12,2023-06-05,,8,29.9,VEND_038,0
WRK00560,School Building at District_12 Sector 38,School Building,District_12,20.89779574314461,78.88377015520516,4511799.9,4701195.07,99.8,100.0,2023-08-20,2024-03-30,2024-05-27,10,44.5,VEND_029,0
WRK00561,Bridge at District_9 Sector 7,Bridge,District_9,20.28631924726477,78.28928777283146,5761072.58,4957270.98,94.0,83.5,2023-01-28,2023-12-07,,7,15.2,VEND_002,0
WRK00562,Water Supply at District_10 Sector 16,Water Supply,District_10,22.75008546100074,80.74721611760592,8176947.71,7087505.51,80.6,84.6,2023-01-13,2023-08-13,,11,24.1,VEND_046,0
WRK00563,School Building at District_9 Sector 36,School Building,District_9,20.308502276428033,78.34459487877535,10803643.93,3047858.16,43.8,27.2,2024-02-24,2025-01-20,,8,34.5,VEND_055,0
WRK00564,Anganwadi Center at District_11 Sector 14,Anganwadi Center,District_11,20.998100283192112,78.89785294585216,601123.59,203973.74,51.4,35.0,2024-02-03,2025-02-16,,10,13.6,VEND_043,0
WRK00565,Road Construction at District_11 Sector 1,Road Construction,District_11,20.889782028173183,78.988174615528,577355.2,291021.25,44.3,52.2,2023-06-24,2024-06-13,,4,13.6,VEND_030,0
WRK00566,Irrigation Canal at District_1 Sector 8,Irrigation Canal,District_1,21.280712304718744,79.2273479757508,4577252.55,4621915.21,100.0,100.0,2023-10-28,2024-04-09,2024-04-19,6,8.0,VEND_045,0
WRK00567,School Building at District_7 Sector 6,School Building,District_7,19.961610222013427,78.00170789717704,2586861.91,1844749.22,65.7,72.5,2024-02-27,2025-01-13,,7,30.1,VEND_032,0
WRK00568,Anganwadi Center at District_11 Sector 27,Anganwadi Center,District_11,20.9032987251553,78.98571901601784,9420330.96,6730975.21,82.1,71.5,2024-03-14,2024-12-26,,11,17.8,VEND_037,0
