work_id,work_name,work_type,district,sanctioned_amount,expenditure,physical_progress_pct,financial_progress_pct,utilisation_pct,cost_overrun_pct,progress_gap,delay_days,payment_irregularity,cost_per_progress,anomaly_score,anomaly_flag,duplicate_risk_score,delay_risk,utilisation_irregularity,fund_diversion_score,risk_score,risk_band,risk_reasons
WRK00460,Irrigation Canal at District_12 Sector 28,Irrigation Canal,District_12,9097520.75,8678930.73,98.5,100.0,95.39885611143013,-4.601143888569856,1.5,48,0.0,88110.9718781726,42.1,0,66.2,13.150684931506849,1.7999999999999998,4.022120331407621,21.3,Low,Anomaly pattern detected by ML model (score 42/100 on cost/progress/payment behaviour) | Possible duplicate/overlapping work found (duplicate risk 66/100) | Delayed by 48 days beyond planned completion
WRK00401,Community Hall at District_2 Sector 25,Community Hall,District_2,6425341.28,3666259.52,62.4,58.6,57.05937412868442,-42.94062587131558,-3.799999999999997,711,15.52,58754.15897435898,20.6,0,0.0,100.0,0.0,7.032358166427252,21.2,Low,Delayed by 711 days beyond planned completion | Anomaly pattern detected by ML model (score 21/100 on cost/progress/payment behaviour)
WRK00472,Bridge at District_5 Sector 24,Bridge,District_5,963940.46,805697.19,67.3,79.9,83.58370910170116,-16.416290898298847,12.600000000000009,963,0.0,11971.726448736998,10.7,0,0.0,100.0,15.12000000000001,8.505000000000006,21.2,Low,Delayed by 963 days beyond planned completion | Anomaly pattern detected by ML model (score 11/100 on cost/progress/payment behaviour) | Utilisation irregularity: 84% of funds used vs 67% physical work done
WRK00360,Water Supply at District_10 Sector 28,Water Supply,District_10,8966926.8,7767236.58,80.1,82.9,86.6209433091391,-13.379056690860915,2.8000000000000114,1025,3.2,96969.24569288391,18.1,0,0.0,100.0,3.3600000000000136,6.444858254032644,21.0,Low,Delayed by 1025 days beyond planned completion | Anomaly pattern detected by ML model (score 18/100 on cost/progress/payment behaviour)
WRK00513,Bridge at District_10 Sector 35,Bridge,District_10,11816935.27,9635765.82,80.7,79.2,81.54200391079912,-18.45799608920088,-1.5,1079,1.3599999999999994,119402.30260223048,21.2,0,0.0,100.0,0.0,4.987748257411944,21.0,Low,Delayed by 1079 days beyond planned completion | Anomaly pattern detected by ML model (score 21/100 on cost/progress/payment behaviour)
WRK00463,Water Supply at District_11 Sector 37,Water Supply,District_11,2932852.27,1081543.9,44.8,36.4,36.87686253627769,-63.123137463722315,-8.399999999999999,1003,8.16,24141.604910714286,22.4,0,0.0,100.0,0.0,2.856,21.0,Low,Delayed by 1003 days beyond planned completion | Anomaly pattern detected by ML model (score 22/100 on cost/progress/payment behaviour)
WRK00218,Community Hall at District_12 Sector 8,Community Hall,District_12,11786747.16,7935661.74,80.8,68.5,67.32698710065483,-32.67301289934517,-12.299999999999997,930,5.440000000000001,98213.63539603961,20.7,0,0.0,100.0,0.0,5.398594688396077,21.0,Low,Delayed by 930 days beyond planned completion | Anomaly pattern detected by ML model (score 21/100 on cost/progress/payment behaviour)
WRK00244,Road Construction at District_5 Sector 7,Road Construction,District_5,9776407.7,4687707.77,58.1,46.6,47.94918454556677,-52.05081545443323,-11.5,654,0.9599999999999995,80683.43838209982,22.3,0,0.0,100.0,0.0,2.9890645305638595,21.0,Low,Delayed by 654 days beyond planned completion | Anomaly pattern detected by ML model (score 22/100 on cost/progress/payment behaviour)
WRK00388,Anganwadi Center at District_3 Sector 23,Anganwadi Center,District_3,1037028.11,776643.87,77.0,78.6,74.89130357324643,-25.108696426753564,1.5999999999999943,1222,0.0,10086.284025974026,21.5,0,0.0,100.0,1.919999999999993,1.079999999999996,20.8,Low,Delayed by 1222 days beyond planned completion | Anomaly pattern detected by ML model (score 22/100 on cost/progress/payment behaviour)
WRK00367,Irrigation Canal at District_3 Sector 38,Irrigation Canal,District_3,2368800.18,1419276.31,48.2,57.6,59.91540873658664,-40.084591263413365,9.399999999999999,629,2.0800000000000014,29445.566597510373,11.7,0,0.0,100.0,11.279999999999998,7.266410808726879,20.7,Low,Delayed by 629 days beyond planned completion | Anomaly pattern detected by ML model (score 12/100 on cost/progress/payment behaviour) | Utilisation irregularity: 60% of funds used vs 48% physical work done
WRK00232,Road Construction at District_5 Sector 29,Road Construction,District_5,1025545.08,739847.35,69.9,71.1,72.14186528007136,-27.858134719928646,1.1999999999999886,1154,8.4,10584.368383404862,19.1,0,0.0,100.0,1.4399999999999864,3.7499999999999925,20.6,Low,Delayed by 1154 days beyond planned completion | Anomaly pattern detected by ML model (score 19/100 on cost/progress/payment behaviour)
WRK00098,Irrigation Canal at District_6 Sector 10,Irrigation Canal,District_6,6151424.8,3497829.05,63.8,55.2,56.86209559125229,-43.137904408747715,-8.599999999999994,678,11.600000000000001,54824.906739811915,19.1,0,0.0,100.0,0.0,5.471735970654345,20.6,Low,Delayed by 678 days beyond planned completion | Anomaly pattern detected by ML model (score 19/100 on cost/progress/payment behaviour)
WRK00201,School Building at District_12 Sector 13,School Building,District_12,9844391.9,5151883.83,68.5,53.6,52.333185049246154,-47.66681495075384,-14.899999999999999,1065,0.08000000000000114,75209.98291970803,21.1,0,0.0,100.0,0.0,2.4183134710354652,20.6,Low,Delayed by 1065 days beyond planned completion | Anomaly pattern detected by ML model (score 21/100 on cost/progress/payment behaviour)
WRK00235,Drainage at District_7 Sector 3,Drainage,District_7,9141681.16,4394266.57,46.2,47.8,48.06847332662825,-51.93152667337175,1.5999999999999943,603,0.0,95113.99502164502,18.1,0,0.0,100.0,1.919999999999993,4.42579768107133,20.5,Low,Delayed by 603 days beyond planned completion | Anomaly pattern detected by ML model (score 18/100 on cost/progress/payment behaviour)
WRK00475,Irrigation Canal at District_12 Sector 15,Irrigation Canal,District_12,846279.47,206893.57,30.2,24.9,24.447428696338342,-75.55257130366165,-5.300000000000001,903,0.0,6850.7804635761595,22.0,0,0.0,100.0,0.0,0.0,20.5,Low,Delayed by 903 days beyond planned completion | Anomaly pattern detected by ML model (score 22/100 on cost/progress/payment behaviour)
WRK00511,Road Construction at District_9 Sector 30,Road Construction,District_9,1227044.37,1008132.17,75.2,85.9,82.1593900471586,-17.840609952841398,10.700000000000003,952,1.6,13406.012898936171,9.4,0,0.0,100.0,12.840000000000003,7.7825000000000015,20.4,Low,Delayed by 952 days beyond planned completion | Anomaly pattern detected by ML model (score 9/100 on cost/progress/payment behaviour) | Utilisation irregularity: 82% of funds used vs 75% physical work done
WRK00164,Road Construction at District_2 Sector 6,Road Construction,District_2,2616883.23,1886028.65,87.2,74.4,72.07156316256419,-27.92843683743581,-12.799999999999997,631,8.16,21628.768922018346,19.9,0,0.0,100.0,0.0,2.856,20.4,Low,Delayed by 631 days beyond planned completion | Anomaly pattern detected by ML model (score 20/100 on cost/progress/payment behaviour)
WRK00188,Road Construction at District_5 Sector 10,Road Construction,District_5,12500456.39,8486182.04,80.3,70.5,67.88697768498034,-32.11302231501966,-9.799999999999997,943,2.9599999999999995,105680.9718555417,18.2,0,0.0,100.0,0.0,4.889061214719434,20.3,Low,Delayed by 943 days beyond planned completion | Anomaly pattern detected by ML model (score 18/100 on cost/progress/payment behaviour)
WRK00542,Drainage at District_1 Sector 34,Drainage,District_1,4240192.83,2518484.04,66.1,59.1,59.39550725573959,-40.604492744260405,-6.999999999999993,1023,12.960000000000003,38101.12012102875,18.0,0,0.0,100.0,0.0,5.144917224141354,20.3,Low,Delayed by 1023 days beyond planned completion | Anomaly pattern detected by ML model (score 18/100 on cost/progress/payment behaviour)
WRK00237,Community Hall at District_9 Sector 3,Community Hall,District_9,945525.18,919553.65,93.2,95.7,97.25321646114173,-2.74678353885827,2.5,576,0.0,9866.455472103004,18.2,0,0.0,100.0,3.0,1.6875,20.3,Low,Delayed by 576 days beyond planned completion | Anomaly pattern detected by ML model (score 18/100 on cost/progress/payment behaviour)
WRK00550,School Building at District_9 Sector 7,School Building,District_9,1278444.3,631645.95,58.7,51.0,49.40738912129375,-50.59261087870625,-7.700000000000003,878,12.880000000000003,10760.578364565587,18.4,0,0.0,100.0,0.0,4.508000000000001,20.3,Low,Delayed by 878 days beyond planned completion | Anomaly pattern detected by ML model (score 18/100 on cost/progress/payment behaviour)
WRK00100,Bridge at District_12 Sector 10,Bridge,District_12,2829316.57,1104915.54,34.1,39.4,39.052382886938666,-60.947617113061334,5.299999999999997,681,0.0,32402.21524926686,15.1,0,0.0,100.0,6.359999999999997,3.9128435550952467,20.3,Low,Delayed by 681 days beyond planned completion | Anomaly pattern detected by ML model (score 15/100 on cost/progress/payment behaviour)
WRK00580,Water Supply at District_6 Sector 10,Water Supply,District_6,1032623.67,789163.12,84.5,73.6,76.42310968912808,-23.57689031087192,-10.900000000000006,499,0.0,9339.208520710059,21.0,0,0.0,100.0,0.0,0.0,20.2,Low,Delayed by 499 days beyond planned completion | Anomaly pattern detected by ML model (score 21/100 on cost/progress/payment behaviour)
WRK00310,Anganwadi Center at District_2 Sector 12,Anganwadi Center,District_2,405110.75,364518.05,100.0,94.6,89.97985118884156,-10.020148811158434,-5.400000000000006,43,0.0,3645.1805,43.1,0,63.8,11.78082191780822,0.0,0.0,20.2,Low,Anomaly pattern detected by ML model (score 43/100 on cost/progress/payment behaviour) | Possible duplicate/overlapping work found (duplicate risk 64/100) | Delayed by 43 days beyond planned completion
WRK00144,Community Hall at District_4 Sector 24,Community Hall,District_4,12822594.43,8366151.82,79.6,66.9,65.24539059292387,-34.754609407076124,-12.699999999999989,951,0.0,105102.40979899498,18.1,0,0.0,100.0,0.0,3.825287572565023,20.1,Low,Delayed by 951 days beyond planned completion | Anomaly pattern detected by ML model (score 18/100 on cost/progress/payment behaviour)
WRK00399,Community Hall at District_11 Sector 9,Community Hall,District_11,5460158.36,3071551.48,50.0,56.7,56.25389004285216,-43.74610995714784,6.700000000000003,1094,0.0,61431.0296,11.9,0,0.0,100.0,8.040000000000003,6.251360279569556,20.1,Low,Delayed by 1094 days beyond planned completion | Anomaly pattern detected by ML model (score 12/100 on cost/progress/payment behaviour)
WRK00455,Irrigation Canal at District_7 Sector 17,Irrigation Canal,District_7,8747558.7,6168263.12,77.2,69.9,70.5141094966302,-29.485890503369806,-7.299999999999997,1103,2.0,79899.78134715026,18.4,0,0.0,100.0,0.0,3.315445385280836,20.1,Low,Delayed by 1103 days beyond planned completion | Anomaly pattern detected by ML model (score 18/100 on cost/progress/payment behaviour)
WRK00482,Road Construction at District_10 Sector 28,Road Construction,District_10,2319534.68,2254382.82,99.2,100.0,97.19116680764608,-2.808833192353922,0.7999999999999972,37,3.919999999999999,22725.63326612903,41.5,0,64.4,10.136986301369863,0.9599999999999965,1.9119999999999977,20.1,Low,Anomaly pattern detected by ML model (score 42/100 on cost/progress/payment behaviour) | Possible duplicate/overlapping work found (duplicate risk 64/100) | Delayed by 37 days beyond planned completion
WRK00025,Water Supply at District_1 Sector 3,Water Supply,District_1,542808.16,229072.61,49.7,40.8,42.20139395104155,-57.79860604895845,-8.900000000000006,660,3.8400000000000007,4609.106841046277,19.4,0,0.0,100.0,0.0,1.344,20.1,Low,Delayed by 660 days beyond planned completion | Anomaly pattern detected by ML model (score 19/100 on cost/progress/payment behaviour)
WRK00040,Bridge at District_1 Sector 25,Bridge,District_1,8458605.03,3337826.75,43.6,38.4,39.46072358458378,-60.53927641541622,-5.200000000000003,822,2.6400000000000006,76555.65940366972,17.8,0,0.0,100.0,0.0,3.3789121371564956,20.0,Low,Delayed by 822 days beyond planned completion | Anomaly pattern detected by ML model (score 18/100 on cost/progress/payment behaviour)
WRK00583,Road Construction at District_10 Sector 10,Road Construction,District_10,437376.19,405024.67,100.0,95.4,92.60327362584597,-7.396726374154025,-4.599999999999994,7,6.480000000000001,4050.2466999999997,48.3,1,60.7,1.9178082191780823,0.0,2.2680000000000002,20.0,Low,Anomaly pattern detected by ML model (score 48/100 on cost/progress/payment behaviour) | Possible duplicate/overlapping work found (duplicate risk 61/100)
WRK00485,Irrigation Canal at District_9 Sector 29,Irrigation Canal,District_9,1209056.46,761749.91,72.6,65.0,63.0036673390753,-36.99633266092469,-7.599999999999994,733,14.160000000000004,10492.423002754822,17.0,0,0.0,100.0,0.0,4.956000000000001,20.0,Low,Delayed by 733 days beyond planned completion | Anomaly pattern detected by ML model (score 17/100 on cost/progress/payment behaviour)
WRK00493,Water Supply at District_4 Sector 5,Water Supply,District_4,9531297.8,5598219.75,63.7,58.7,58.735125766398774,-41.264874233601226,-5.0,1143,0.0,87884.14050235478,17.7,0,0.0,100.0,0.0,2.9987313811384664,19.9,Low,Delayed by 1143 days beyond planned completion | Anomaly pattern detected by ML model (score 18/100 on cost/progress/payment behaviour)
WRK00129,Bridge at District_10 Sector 15,Bridge,District_10,9181802.18,5072763.82,60.9,57.0,55.24801907679523,-44.75198092320477,-3.8999999999999986,601,5.52,83296.6144499179,16.7,0,0.0,100.0,0.0,4.710509011709488,19.9,Low,Delayed by 601 days beyond planned completion | Anomaly pattern detected by ML model (score 17/100 on cost/progress/payment behaviour)
WRK00168,Drainage at District_9 Sector 4,Drainage,District_9,1292523.35,1020631.65,79.9,80.4,78.96427170928865,-21.035728290711347,0.5,487,3.280000000000001,12773.862953692114,17.8,0,0.0,100.0,0.6,1.4855000000000005,19.8,Low,Delayed by 487 days beyond planned completion | Anomaly pattern detected by ML model (score 18/100 on cost/progress/payment behaviour)
WRK00584,Road Construction at District_5 Sector 12,Road Construction,District_5,475672.89,285959.87,65.7,61.5,60.11691563923266,-39.883084360767334,-4.200000000000003,680,13.680000000000001,4352.509436834094,16.4,0,0.0,100.0,0.0,4.788,19.8,Low,Delayed by 680 days beyond planned completion | Anomaly pattern detected by ML model (score 16/100 on cost/progress/payment behaviour)
WRK00177,Water Supply at District_7 Sector 21,Water Supply,District_7,11665622.37,7659359.75,79.6,65.9,65.65753208073373,-34.34246791926627,-13.699999999999989,772,0.0,96223.11243718593,16.8,0,0.0,100.0,0.0,3.399040422896336,19.7,Low,Delayed by 772 days beyond planned completion | Anomaly pattern detected by ML model (score 17/100 on cost/progress/payment behaviour)
WRK00156,Community Hall at District_3 Sector 5,Community Hall,District_3,2974087.43,991450.13,30.2,31.9,33.33628056791861,-66.6637194320814,1.6999999999999993,751,0.0,32829.474503311256,16.8,0,0.0,100.0,2.039999999999999,1.5033539661993185,19.7,Low,Delayed by 751 days beyond planned completion | Anomaly pattern detected by ML model (score 17/100 on cost/progress/payment behaviour)
WRK00595,Road Construction at District_2 Sector 6,Road Construction,District_2,477845.69,479044.83,99.5,100.0,100.25094712060707,0.2509471206070759,0.5,3,0.0,4814.520904522613,39.0,0,79.2,0.821917808219178,1.1018942412141315,0.3375,19.7,Low,Anomaly pattern detected by ML model (score 39/100 on cost/progress/payment behaviour) | Possible duplicate/overlapping work found (duplicate risk 79/100)
WRK00109,Irrigation Canal at District_2 Sector 33,Irrigation Canal,District_2,4165198.03,1476722.95,37.5,34.9,35.45384731683453,-64.54615268316547,-2.6000000000000014,813,4.880000000000002,39379.278666666665,17.4,0,0.0,100.0,0.0,2.3782747184005433,19.7,Low,Delayed by 813 days beyond planned completion | Anomaly pattern detected by ML model (score 17/100 on cost/progress/payment behaviour)
WRK00170,Drainage at District_2 Sector 32,Drainage,District_2,8885007.06,5466445.13,59.0,64.4,61.52437576116006,-38.47562423883994,5.400000000000006,1026,0.0,92651.61237288135,10.5,0,0.0,100.0,6.480000000000007,6.872591978225578,19.6,Low,Delayed by 1026 days beyond planned completion | Anomaly pattern detected by ML model (score 10/100 on cost/progress/payment behaviour)
WRK00162,Irrigation Canal at District_2 Sector 13,Irrigation Canal,District_2,5706470.31,2341865.5,44.0,42.8,41.03877480788996,-58.961225192110035,-1.2000000000000028,738,6.719999999999999,53224.21590909091,16.0,0,0.0,100.0,0.0,3.686895441917212,19.6,Low,Delayed by 738 days beyond planned completion | Anomaly pattern detected by ML model (score 16/100 on cost/progress/payment behaviour)
WRK00486,Bridge at District_1 Sector 26,Bridge,District_1,9923973.17,5161745.08,50.2,49.9,52.01288830167202,-47.98711169832798,-0.30000000000000426,613,0.0,102823.60717131474,16.2,0,0.0,100.0,0.0,3.7158945558513303,19.6,Low,Delayed by 613 days beyond planned completion | Anomaly pattern detected by ML model (score 16/100 on cost/progress/payment behaviour)
WRK00519,Drainage at District_9 Sector 31,Drainage,District_9,10315133.16,5222043.0,54.0,52.7,50.62506628852865,-49.37493371147135,-1.2999999999999972,630,0.08000000000000114,96704.5,16.1,0,0.0,100.0,0.0,3.4501492420038025,19.5,Low,Delayed by 630 days beyond planned completion | Anomaly pattern detected by ML model (score 16/100 on cost/progress/payment behaviour)
WRK00138,Drainage at District_3 Sector 29,Drainage,District_3,1210278.54,1135714.93,91.5,94.1,93.83913640243509,-6.160863597564912,2.5999999999999943,954,4.0,12412.185027322404,14.4,0,0.0,100.0,3.119999999999993,3.1549999999999963,19.5,Low,Delayed by 954 days beyond planned completion | Anomaly pattern detected by ML model (score 14/100 on cost/progress/payment behaviour)
WRK00568,Anganwadi Center at District_11 Sector 27,Anganwadi Center,District_11,9420330.96,6730975.21,82.1,71.5,71.45157891565202,-28.54842108434798,-10.599999999999994,628,0.0,81985.08172959805,16.2,0,0.0,100.0,0.0,2.715549403425837,19.5,Low,Delayed by 628 days beyond planned completion | Anomaly pattern detected by ML model (score 16/100 on cost/progress/payment behaviour)
WRK00071,Community Hall at District_1 Sector 6,Community Hall,District_1,584645.1,455341.92,70.1,80.9,77.88347494916147,-22.116525050838533,10.800000000000011,753,0.0,6495.605135520685,5.8,0,0.0,100.0,12.960000000000013,7.290000000000008,19.5,Low,Delayed by 753 days beyond planned completion | Utilisation irregularity: 78% of funds used vs 70% physical work done | Anomaly pattern detected by ML model (score 6/100 on cost/progress/payment behaviour)
WRK00392,Bridge at District_3 Sector 20,Bridge,District_3,4065523.39,2017528.16,57.4,49.8,49.6252995361564,-50.3747004638436,-7.600000000000001,518,0.0,35148.574216027875,17.4,0,0.0,100.0,0.0,0.4671814285044594,19.4,Low,Delayed by 518 days beyond planned completion | Anomaly pattern detected by ML model (score 17/100 on cost/progress/payment behaviour)
WRK00268,Community Hall at District_2 Sector 33,Community Hall,District_2,4151767.96,2533702.0,69.5,59.3,61.027061830305186,-38.97293816969482,-10.200000000000003,612,7.2,36456.14388489209,15.7,0,0.0,100.0,0.0,3.049950792074129,19.4,Low,Delayed by 612 days beyond planned completion | Anomaly pattern detected by ML model (score 16/100 on cost/progress/payment behaviour)
WRK00065,Road Construction at District_4 Sector 17,Road Construction,District_4,415132.11,210530.99,46.8,51.3,50.714214807426,-49.285785192574,4.5,599,0.0,4498.525427350427,12.4,0,0.0,100.0,5.3999999999999995,3.0374999999999996,19.4,Low,Delayed by 599 days beyond planned completion | Anomaly pattern detected by ML model (score 12/100 on cost/progress/payment behaviour)
WRK00076,Anganwadi Center at District_3 Sector 29,Anganwadi Center,District_3,10349004.44,6824296.59,65.6,65.8,65.94157563237069,-34.058424367629314,0.20000000000000284,597,0.0,104028.91143292683,14.7,0,0.0,100.0,0.2400000000000034,3.9087547090888415,19.3,Low,Delayed by 597 days beyond planned completion | Anomaly pattern detected by ML model (score 15/100 on cost/progress/payment behaviour)
WRK00256,School Building at District_5 Sector 18,School Building,District_5,2947545.26,1917375.5,54.7,63.5,65.04990868231826,-34.950091317681746,8.799999999999997,836,4.480000000000001,35052.568555758684,6.1,0,0.0,100.0,10.559999999999997,7.970572714844544,19.3,Low,Delayed by 836 days beyond planned completion | Utilisation irregularity: 65% of funds used vs 55% physical work done | Anomaly pattern detected by ML model (score 6/100 on cost/progress/payment behaviour)
WRK00018,Drainage at District_12 Sector 37,Drainage,District_12,2017420.36,1396898.05,66.8,72.0,69.24179401064437,-30.758205989355638,5.200000000000003,1138,0.0,20911.64745508982,11.4,0,0.0,100.0,6.240000000000003,3.5100000000000016,19.3,Low,Delayed by 1138 days beyond planned completion | Anomaly pattern detected by ML model (score 11/100 on cost/progress/payment behaviour)
WRK00512,Drainage at District_5 Sector 5,Drainage,District_5,11080436.21,7822604.72,73.1,69.3,70.59834623604587,-29.401653763954126,-3.799999999999997,753,3.119999999999999,107012.37647058823,14.3,0,0.0,100.0,0.0,5.008974765431255,19.3,Low,Delayed by 753 days beyond planned completion | Anomaly pattern detected by ML model (score 14/100 on cost/progress/payment behaviour)
WRK00467,Anganwadi Center at District_5 Sector 24,Anganwadi Center,District_5,9225501.41,6877394.0,71.1,74.9,74.54764455995027,-25.452355440049736,3.8000000000000114,995,0.0,96728.46694796062,10.8,0,0.0,100.0,4.560000000000014,5.988299765838997,19.3,Low,Delayed by 995 days beyond planned completion | Anomaly pattern detected by ML model (score 11/100 on cost/progress/payment behaviour)
WRK00565,Road Construction at District_11 Sector 1,Road Construction,District_11,577355.2,291021.25,44.3,52.2,50.405928620717376,-49.59407137928263,7.900000000000006,824,0.0,6569.3284424379235,8.4,0,0.0,100.0,9.480000000000006,5.332500000000004,19.3,Low,Delayed by 824 days beyond planned completion | Anomaly pattern detected by ML model (score 8/100 on cost/progress/payment behaviour)
WRK00494,Irrigation Canal at District_11 Sector 13,Irrigation Canal,District_11,1192983.41,550687.06,51.7,46.3,46.16049606255632,-53.83950393744368,-5.400000000000006,1001,9.200000000000001,10651.587234042554,14.8,0,0.0,100.0,0.0,3.22,19.2,Low,Delayed by 1001 days beyond planned completion | Anomaly pattern detected by ML model (score 15/100 on cost/progress/payment behaviour)
WRK00468,School Building at District_5 Sector 14,School Building,District_5,849382.43,818603.76,97.1,100.0,96.3763472244181,-3.6236527755819057,2.9000000000000057,849,0.3199999999999989,8430.522760041194,13.3,0,0.0,100.0,3.4800000000000066,2.0695000000000037,19.2,Low,Delayed by 849 days beyond planned completion | Anomaly pattern detected by ML model (score 13/100 on cost/progress/payment behaviour)
WRK00453,Water Supply at District_6 Sector 7,Water Supply,District_6,2343356.92,1271126.34,70.1,56.8,54.24382129547727,-45.75617870452274,-13.299999999999997,1065,2.9599999999999995,18133.043366619117,16.1,0,0.0,100.0,0.0,1.0359999999999998,19.2,Low,Delayed by 1065 days beyond planned completion | Anomaly pattern detected by ML model (score 16/100 on cost/progress/payment behaviour)
WRK00395,Anganwadi Center at District_5 Sector 27,Anganwadi Center,District_5,5856223.23,3683113.89,65.8,66.1,62.892306958729094,-37.107693041270906,0.29999999999999716,1167,0.0,55974.37522796353,15.7,0,0.0,100.0,0.3599999999999966,1.6694157497228952,19.2,Low,Delayed by 1167 days beyond planned completion | Anomaly pattern detected by ML model (score 16/100 on cost/progress/payment behaviour)
WRK00552,Bridge at District_6 Sector 23,Bridge,District_6,400986.49,211592.1,45.4,53.6,52.767887516609356,-47.23211248339065,8.200000000000003,824,0.0,4660.6189427312775,7.2,0,0.0,100.0,9.840000000000003,5.535000000000002,19.1,Low,Delayed by 824 days beyond planned completion | Anomaly pattern detected by ML model (score 7/100 on cost/progress/payment behaviour)
WRK00255,Bridge at District_1 Sector 30,Bridge,District_1,4613390.66,3686491.98,75.0,83.5,79.90851526976473,-20.09148473023527,8.5,820,0.08000000000000114,49153.2264,6.0,0,0.0,100.0,10.2,6.904969204471373,19.1,Low,Delayed by 820 days beyond planned completion | Utilisation irregularity: 80% of funds used vs 75% physical work done | Anomaly pattern detected by ML model (score 6/100 on cost/progress/payment behaviour)
WRK00397,Anganwadi Center at District_10 Sector 11,Anganwadi Center,District_10,5418401.4,4782531.74,85.4,90.0,88.26462616815358,-11.735373831846422,4.599999999999994,727,1.2000000000000002,56001.542622950816,10.2,0,0.0,100.0,5.519999999999993,4.993219909748783,19.1,Low,Delayed by 727 days beyond planned completion | Anomaly pattern detected by ML model (score 10/100 on cost/progress/payment behaviour)
WRK00192,Drainage at District_1 Sector 37,Drainage,District_1,2542936.56,2324831.67,80.7,87.7,91.42310927331981,-8.576890726680187,7.0,779,0.0,28808.323048327136,8.0,0,0.0,100.0,8.4,4.8878201847826475,19.0,Low,Delayed by 779 days beyond planned completion | Anomaly pattern detected by ML model (score 8/100 on cost/progress/payment behaviour)
WRK00290,Road Construction at District_3 Sector 37,Road Construction,District_3,2165682.89,1733816.41,76.1,81.5,80.05864653619717,-19.941353463802827,5.400000000000006,1042,2.719999999999999,22783.395663600528,9.3,0,0.0,100.0,6.480000000000007,4.597000000000003,19.0,Low,Delayed by 1042 days beyond planned completion | Anomaly pattern detected by ML model (score 9/100 on cost/progress/payment behaviour)
WRK00257,Bridge at District_7 Sector 25,Bridge,District_7,861928.44,316596.93,45.4,38.5,36.731231423341825,-63.268768576658175,-6.899999999999999,715,0.0,6973.500660792952,16.2,0,0.0,100.0,0.0,0.0,19.0,Low,Delayed by 715 days beyond planned completion | Anomaly pattern detected by ML model (score 16/100 on cost/progress/payment behaviour)
WRK00286,Community Hall at District_12 Sector 11,Community Hall,District_12,2243786.83,877257.35,48.5,38.5,39.09717885277007,-60.90282114722992,-10.0,931,1.519999999999999,18087.780412371132,15.6,0,0.0,100.0,0.0,0.5319999999999996,19.0,Low,Delayed by 931 days beyond planned completion | Anomaly pattern detected by ML model (score 16/100 on cost/progress/payment behaviour)
WRK00313,Drainage at District_9 Sector 16,Drainage,District_9,1105012.25,555351.84,57.8,49.0,50.257527914283294,-49.7424720857167,-8.799999999999997,1039,7.52,9608.163321799308,14.1,0,0.0,100.0,0.0,2.6319999999999997,18.9,Low,Delayed by 1039 days beyond planned completion | Anomaly pattern detected by ML model (score 14/100 on cost/progress/payment behaviour)
WRK00149,Drainage at District_5 Sector 3,Drainage,District_5,559812.59,521802.5,88.5,90.0,93.21021165315344,-6.789788346846571,1.5,1049,0.0,5896.073446327684,13.8,0,0.0,100.0,1.7999999999999998,1.0125000000000002,18.9,Low,Delayed by 1049 days beyond planned completion | Anomaly pattern detected by ML model (score 14/100 on cost/progress/payment behaviour)
WRK00577,Community Hall at District_11 Sector 12,Community Hall,District_11,8765615.56,7375949.17,89.7,82.0,84.14639131173578,-15.853608688264224,-7.700000000000003,926,0.0,82229.08773690078,13.7,0,0.0,100.0,0.0,2.7272628150705653,18.8,Low,Delayed by 926 days beyond planned completion | Anomaly pattern detected by ML model (score 14/100 on cost/progress/payment behaviour)
WRK00578,Water Supply at District_6 Sector 29,Water Supply,District_6,1036019.47,756460.89,67.2,75.1,73.01608820150842,-26.983911798491583,7.8999999999999915,990,0.0,11256.858482142858,6.5,0,0.0,100.0,9.47999999999999,5.332499999999994,18.8,Low,Delayed by 990 days beyond planned completion | Anomaly pattern detected by ML model (score 6/100 on cost/progress/payment behaviour)
WRK00525,Road Construction at District_11 Sector 24,Road Construction,District_11,605194.84,439261.47,68.0,74.4,72.58182670559451,-27.418173294405484,6.400000000000006,663,1.2000000000000002,6459.7275,7.7,0,0.0,100.0,7.680000000000007,4.740000000000004,18.8,Low,Delayed by 663 days beyond planned completion | Anomaly pattern detected by ML model (score 8/100 on cost/progress/payment behaviour)
WRK00017,Community Hall at District_9 Sector 11,Community Hall,District_9,8613789.66,5075585.74,61.4,58.3,58.92395728641463,-41.07604271358537,-3.1000000000000014,1123,0.0,82664.26286644951,13.7,0,0.0,100.0,0.0,2.7481532246399842,18.8,Low,Delayed by 1123 days beyond planned completion | Anomaly pattern detected by ML model (score 14/100 on cost/progress/payment behaviour)
WRK00193,Drainage at District_6 Sector 39,Drainage,District_6,592546.74,481360.38,93.0,84.6,81.23584985042699,-18.76415014957301,-8.400000000000006,1017,1.6800000000000013,5175.918064516129,14.4,0,0.0,100.0,0.0,0.5880000000000004,18.7,Low,Delayed by 1017 days beyond planned completion | Anomaly pattern detected by ML model (score 14/100 on cost/progress/payment behaviour)
